gene_id	untreated1	untreated2	untreated3	untreated4	treated1	treated2	treated3
FBgn0050122	7411	11367	4755	4828	9365	5026	5303
FBgn0050125	0	0	0	0	0	0	0
FBgn0050126	0	3	0	0	0	0	0
FBgn0050127	0	4	0	0	3	1	3
FBgn0050145	1	0	0	0	0	0	0
FBgn0050147	1354	2169	805	957	996	478	557
FBgn0050148	129	101	31	58	43	30	33
FBgn0050151	0	0	0	0	0	0	0
FBgn0050154	1	0	0	0	0	0	0
FBgn0050155	0	0	0	0	0	0	0
FBgn0050156	210	251	96	133	227	128	131
FBgn0050157	36	86	28	45	71	41	34
FBgn0050158	0	0	1	0	0	0	0
FBgn0050159	607	1078	403	416	895	458	519
FBgn0050160	0	0	0	0	0	0	0
FBgn0050161	3	4	3	0	5	2	3
FBgn0050163	7	6	2	3	6	0	3
FBgn0050169	262	422	127	130	403	103	127
FBgn0050172	2	3	0	0	0	0	2
FBgn0050177	0	2	0	0	1	0	0
FBgn0050178	8	16	6	2	10	3	7
FBgn0050181	2	5	5	4	5	2	5
FBgn0050183	372	577	241	244	535	274	297
FBgn0050184	67	47	21	37	71	37	56
FBgn0050185	455	704	222	291	875	414	424
FBgn0050187	1239	2065	751	790	2242	768	846
FBgn0050192	0	0	0	0	0	0	0
FBgn0050194	1	8	3	2	7	1	10
FBgn0050195	0	2	0	0	1	0	0
FBgn0050196	2	19	6	7	16	5	14
FBgn0050197	0	1	0	1	2	1	0
FBgn0050198	0	0	0	0	0	0	0
FBgn0050199	0	0	0	0	0	0	0
FBgn0050200	0	0	0	0	0	0	0
FBgn0050201	0	0	0	0	0	0	0
FBgn0050202	0	0	0	0	0	0	0
FBgn0050203	1	0	2	0	3	2	0
FBgn0050206	0	0	0	0	0	0	0
FBgn0050208	0	0	0	0	0	0	0
FBgn0050209	0	0	0	0	0	0	0
FBgn0050211	0	0	0	0	0	0	0
FBgn0050212	0	0	0	0	0	0	0
FBgn0050215	0	0	0	0	0	0	0
FBgn0050217	44	74	24	31	60	31	39
FBgn0050218	0	0	0	0	0	0	0
FBgn0050220	0	0	0	0	0	0	0
FBgn0050222	0	0	0	0	0	0	0
FBgn0050223	0	0	0	0	0	0	0
FBgn0050225	0	2	0	0	2	0	0
FBgn0050227	0	0	0	0	0	0	0
FBgn0050229	0	0	0	0	0	0	0
FBgn0050231	0	0	0	0	0	0	0
FBgn0050232	0	0	0	0	1	0	0
FBgn0050234	0	0	0	0	0	0	0
FBgn0050235	0	0	0	0	0	0	0
FBgn0050237	0	2	0	0	2	0	2
FBgn0050238	0	0	1	0	0	0	0
FBgn0050239	2	1	0	3	2	3	0
FBgn0050240	1	3	1	1	5	0	0
FBgn0050241	0	0	0	0	0	0	0
FBgn0050249	0	0	0	0	0	0	0
FBgn0050250	0	0	0	0	0	0	0
FBgn0050251	0	0	0	0	0	0	0
FBgn0050254	1	0	0	0	0	0	0
FBgn0050257	0	0	0	0	0	0	0
FBgn0050259	0	0	0	1	0	0	2
FBgn0050260	0	0	1	0	0	0	0
FBgn0050263	1	5	1	4	8	3	7
FBgn0050265	0	0	0	0	0	0	0
FBgn0050268	0	2	0	0	2	0	2
FBgn0050269	207	342	120	138	157	70	114
FBgn0050271	2	0	0	0	0	2	1
FBgn0050272	0	1	0	0	0	0	0
FBgn0050273	184	344	100	85	158	60	87
FBgn0050274	0	0	0	0	0	0	0
FBgn0050275	0	1	0	0	0	0	0
FBgn0050277	0	1	0	0	0	0	0
FBgn0050278	0	0	0	0	0	0	0
FBgn0050279	4	5	3	2	10	9	4
FBgn0050280	6	9	1	1	13	3	6
FBgn0050281	12	15	3	5	33	16	3
FBgn0050284	18	19	14	12	30	12	9
FBgn0050285	5	16	4	9	14	14	10
FBgn0050286	5	10	7	4	5	4	3
FBgn0050287	4	8	9	3	7	6	2
FBgn0050288	0	3	0	1	0	1	0
FBgn0050289	0	1	1	1	1	1	1
FBgn0050290	0	0	0	0	0	0	0
FBgn0050291	598	911	316	447	673	403	456
FBgn0050293	1	1	0	1	1	0	3
FBgn0050295	234	427	134	141	326	138	176
FBgn0050296	0	3	2	2	3	1	2
FBgn0050297	0	1	0	0	0	1	0
FBgn0050298	0	0	0	0	0	0	0
FBgn0050299	0	0	0	0	0	0	0
FBgn0050316	0	0	0	0	0	0	0
FBgn0050321	0	1	3	0	3	2	1
FBgn0050323	280	264	138	106	260	109	106
FBgn0050324	1	1	1	0	4	1	2
FBgn0050325	0	0	0	0	0	0	0
FBgn0050326	0	0	2	2	4	3	0
FBgn0050333	0	0	0	0	0	0	0
FBgn0050334	2	7	2	3	6	2	4
FBgn0050338	66	113	32	35	100	30	43
FBgn0050339	491	723	269	338	788	356	379
FBgn0050340	172	257	84	108	272	76	103
FBgn0050342	515	856	316	369	712	382	414
FBgn0050343	1	1	1	0	1	0	0
FBgn0050344	865	1162	450	522	941	388	447
FBgn0050345	93	103	53	56	78	33	56
FBgn0050349	1652	2695	877	1094	1729	921	1046
FBgn0050350	0	0	0	0	0	0	0
FBgn0050354	1	1	0	3	2	1	0
FBgn0050355	8	7	3	4	10	4	0
FBgn0050356	11	8	8	5	20	4	7
FBgn0050357	54	80	23	28	86	26	32
FBgn0050359	17	50	21	32	85	57	63
FBgn0050360	4	8	2	3	4	1	3
FBgn0050361	1	3	0	0	4	1	0
FBgn0050362	1	3	0	2	7	1	2
FBgn0050363	0	0	0	0	0	0	0
FBgn0050364	0	3	2	2	4	2	3
FBgn0050365	6	4	1	2	3	1	3
FBgn0050366	0	0	0	0	0	0	0
FBgn0050369	0	0	0	0	0	0	0
FBgn0050371	0	0	0	0	0	0	0
FBgn0050372	1711	2585	1065	1143	2500	1269	1327
FBgn0050373	278	403	124	195	313	174	201
FBgn0050374	2	8	0	1	2	1	5
FBgn0050375	0	0	0	0	0	0	0
FBgn0050376	0	0	0	0	0	0	0
FBgn0050377	6	23	14	19	11	13	11
FBgn0050378	2	2	1	0	1	1	1
FBgn0050379	0	0	0	0	0	1	0
FBgn0050380	1	0	0	0	0	0	0
FBgn0050381	160	216	60	87	171	114	120
FBgn0050382	0	0	0	0	0	0	1
FBgn0050383	97	78	35	44	158	50	59
FBgn0050384	0	0	0	0	1	0	0
FBgn0050385	0	0	0	0	0	0	0
FBgn0050389	3419	4694	1903	1865	4652	2567	2866
FBgn0050390	229	272	102	159	224	119	172
FBgn0050391	1	0	0	2	3	1	3
FBgn0050392	216	407	113	166	378	146	152
FBgn0050393	0	1	0	1	0	1	0
FBgn0050394	847	1215	432	462	1411	496	533
FBgn0050395	0	0	0	0	0	0	0
FBgn0050398	4	8	5	7	18	1	9
FBgn0050401	0	1	0	0	1	0	0
FBgn0050403	41	51	15	26	70	29	44
FBgn0050404	811	1258	416	446	1158	459	547
FBgn0050406	0	0	0	0	0	0	0
FBgn0050407	0	0	0	0	0	0	0
FBgn0050409	3	7	0	4	5	4	3
FBgn0050410	991	1328	568	785	1290	1012	958
FBgn0050411	0	0	0	0	0	0	0
FBgn0050412	0	0	0	0	0	0	0
FBgn0050413	11	10	2	2	10	5	2
FBgn0050414	80	130	41	55	138	76	67
FBgn0050416	0	0	0	0	1	0	0
FBgn0050417	0	0	0	0	1	0	0
FBgn0050418	6	5	6	2	2	7	4
FBgn0050419	0	1	0	0	0	0	1
FBgn0050420	239	457	142	177	345	145	168
FBgn0050421	1822	3059	1100	1185	2649	1339	1475
FBgn0050423	1297	1959	637	738	1530	671	863
FBgn0050424	3	11	6	5	18	8	8
FBgn0050428	168	265	78	63	257	61	79
FBgn0050429	0	0	0	0	0	0	0
FBgn0050430	0	0	0	0	0	0	0
FBgn0050431	3	1	1	1	2	0	2
FBgn0050432	1	0	0	1	0	0	0
FBgn0050438	239	354	145	166	422	163	160
FBgn0050440	288	401	117	93	463	90	100
FBgn0050441	2	0	0	0	2	0	0
FBgn0050443	286	418	174	211	399	203	244
FBgn0050446	11	16	9	6	12	4	6
FBgn0050447	0	0	0	0	0	0	0
FBgn0050449	0	0	0	0	1	0	0
FBgn0050452	0	0	0	0	1	0	0
FBgn0050454	0	0	0	0	0	0	0
FBgn0050456	734	1295	520	622	1252	634	680
FBgn0050457	0	0	0	0	0	0	0
FBgn0050458	0	0	1	0	0	0	0
FBgn0050459	4	10	1	0	12	2	1
FBgn0050460	335	894	360	333	751	376	417
FBgn0050461	0	0	0	0	0	0	0
FBgn0050462	0	0	0	0	0	0	0
FBgn0050463	15	23	9	10	163	65	47
FBgn0050464	0	0	0	0	0	0	0
FBgn0050466	109	133	37	29	190	40	27
FBgn0050467	226	273	156	162	355	175	173
FBgn0050468	0	1	0	1	0	0	0
FBgn0050469	0	0	0	0	0	1	0
FBgn0050470	0	0	0	0	0	0	1
FBgn0050471	0	0	0	0	0	0	0
FBgn0050472	0	0	0	0	1	0	1
FBgn0050476	137	235	52	74	240	66	83
FBgn0050479	0	1	0	0	0	0	0
FBgn0050480	0	0	0	0	0	0	0
FBgn0050481	0	0	0	0	0	0	0
FBgn0050482	33	108	34	34	85	23	33
FBgn0050484	25	48	18	21	55	7	10
FBgn0050485	25	37	10	8	24	12	4
FBgn0050486	0	0	1	0	2	0	1
FBgn0050487	0	3	0	2	4	1	0
FBgn0050488	0	3	1	1	7	1	0
FBgn0050489	30	49	32	51	41	23	45
FBgn0050490	4	17	8	8	10	6	3
FBgn0050491	48	74	24	20	80	30	34
FBgn0050492	1615	2668	1077	1105	2099	1128	1247
FBgn0050493	134	156	61	57	203	61	104
FBgn0050495	7	10	0	2	13	4	11
FBgn0050496	328	484	164	192	527	224	256
FBgn0050497	5248	14507	5377	4773	10778	4939	5674
FBgn0050499	774	993	413	575	1177	686	699
FBgn0050502	65	101	45	49	120	55	61
FBgn0050503	0	0	0	0	0	0	0
FBgn0050505	0	2	0	1	2	0	0
FBgn0050506	0	0	0	0	0	0	0
FBgn0050509	0	1	1	0	1	0	1
FBgn0051002	2	0	0	2	5	0	0
FBgn0051004	6	9	10	4	18	5	6
FBgn0051005	427	696	221	250	420	188	197
FBgn0051007	0	1	0	0	0	0	0
FBgn0051008	0	0	0	0	0	0	0
FBgn0051010	0	2	0	0	0	0	0
FBgn0051013	0	0	0	0	2	0	0
FBgn0051014	0	0	0	0	0	0	0
FBgn0051015	0	1	2	0	0	0	0
FBgn0051016	0	1	1	0	1	1	1
FBgn0051017	0	0	1	3	2	4	1
FBgn0051019	30	41	19	17	31	12	11
FBgn0051021	0	9	2	1	4	0	1
FBgn0051023	0	0	0	0	0	0	0
FBgn0051025	7	18	5	5	9	12	6
FBgn0051028	1	8	1	3	5	0	3
FBgn0051029	32	76	32	28	73	41	34
FBgn0051030	1	1	0	0	0	0	0
FBgn0051031	6	11	6	2	12	3	6
FBgn0051032	56	58	45	42	69	59	64
FBgn0051036	2	8	3	7	9	1	5
FBgn0051038	874	1478	698	695	645	394	407
FBgn0051040	595	795	280	404	853	402	450
FBgn0051041	7	5	3	6	4	2	3
FBgn0051044	54	416	97	94	345	76	73
FBgn0051048	1800	3281	1250	1269	2774	1338	1375
FBgn0051050	0	0	0	0	0	0	0
FBgn0051051	22	32	14	9	48	18	36
FBgn0051052	4	9	3	4	9	3	4
FBgn0051053	8	20	2	9	6	7	3
FBgn0051054	0	0	0	0	0	0	0
FBgn0051055	2	3	0	1	3	2	1
FBgn0051057	0	5	0	1	4	0	0
FBgn0051058	0	0	0	1	0	0	0
FBgn0051063	789	954	393	490	1091	547	642
FBgn0051064	815	1204	606	615	1137	664	638
FBgn0051065	17	14	6	9	31	8	6
FBgn0051068	56	73	22	26	60	29	26
FBgn0051070	0	0	0	0	0	0	0
FBgn0051071	0	0	0	0	0	0	0
FBgn0051072	693	1143	422	498	1023	473	514
FBgn0051075	2387	2525	1074	1339	2751	1498	1657
FBgn0051076	0	1	0	0	1	0	0
FBgn0051077	0	0	0	0	0	1	0
FBgn0051080	0	0	0	0	0	0	1
FBgn0051081	0	1	0	0	0	0	0
FBgn0051082	51	135	47	42	46	25	30
FBgn0051084	0	0	0	0	0	0	0
FBgn0051086	0	0	0	0	0	0	0
FBgn0051087	1	1	0	1	2	0	0
FBgn0051088	2	15	6	7	16	2	3
FBgn0051089	0	0	0	0	1	0	0
FBgn0051091	0	0	0	0	4	1	0
FBgn0051092	64	103	38	39	436	220	243
FBgn0051093	0	1	0	0	2	0	0
FBgn0051097	0	0	1	0	1	1	0
FBgn0051098	193	386	131	158	214	102	89
FBgn0051099	0	0	0	0	0	0	0
FBgn0051100	1	4	2	2	6	3	2
FBgn0051102	0	3	2	0	1	1	0
FBgn0051103	0	0	0	0	0	1	0
FBgn0051104	1	3	0	3	1	4	1
FBgn0051105	0	2	2	1	2	1	0
FBgn0051106	1	1	0	0	2	1	0
FBgn0051108	373	657	236	204	591	184	207
FBgn0051109	88	152	45	44	144	46	60
FBgn0051111	53	105	28	28	114	27	29
FBgn0051115	12	13	6	13	16	7	11
FBgn0051116	166	230	85	98	366	167	173
FBgn0051118	51	87	22	46	41	29	36
FBgn0051119	27	41	15	21	45	30	32
FBgn0051120	889	1247	475	653	1156	630	706
FBgn0051121	2	10	2	3	5	4	1
FBgn0051122	1645	2676	1074	1153	2469	1280	1419
FBgn0051125	20	35	9	12	63	35	32
FBgn0051126	104	165	27	26	116	45	32
FBgn0051128	0	0	1	0	0	0	0
FBgn0051130	0	5	0	0	0	0	0
FBgn0051131	0	0	0	0	0	0	0
FBgn0051133	102	155	43	74	214	76	71
FBgn0051139	3	9	4	2	11	4	4
FBgn0051140	419	707	343	311	706	344	378
FBgn0051141	1	5	0	1	2	1	0
FBgn0051143	0	0	0	0	0	0	0
FBgn0051145	27	36	15	18	31	20	20
FBgn0051146	0	0	0	0	0	0	1
FBgn0051148	0	2	0	1	1	0	0
FBgn0051150	10708	18109	6371	7273	11338	6237	6395
FBgn0051151	2559	4142	1831	1778	3100	1901	1987
FBgn0051155	368	633	159	238	452	182	193
FBgn0051156	247	478	160	160	402	154	180
FBgn0051157	0	1	0	0	3	0	0
FBgn0051158	2629	3977	1805	1677	3607	2111	2157
FBgn0051159	181	240	69	109	212	92	131
FBgn0051161	24	37	6	15	50	13	15
FBgn0051162	0	0	0	0	0	0	0
FBgn0051163	6	12	4	5	35	16	15
FBgn0051164	0	0	0	0	0	0	1
FBgn0051165	0	0	0	0	0	0	0
FBgn0051166	0	0	0	0	0	0	0
FBgn0051167	0	0	0	0	0	0	0
FBgn0051169	316	550	131	163	516	200	192
FBgn0051174	10	13	5	3	23	1	6
FBgn0051176	0	0	0	1	0	1	0
FBgn0051183	5	8	1	4	3	3	3
FBgn0051184	337	491	149	231	621	243	274
FBgn0051189	0	0	0	0	0	0	0
FBgn0051191	1	5	2	1	2	0	0
FBgn0051195	783	1325	445	520	1990	943	1012
FBgn0051198	0	0	1	0	0	0	1
FBgn0051199	0	0	0	0	0	0	0
FBgn0051200	0	1	0	0	0	0	0
FBgn0051201	11	3	1	0	14	2	0
FBgn0051202	4	6	3	0	3	3	3
FBgn0051204	0	0	0	1	0	1	0
FBgn0051205	1	0	0	0	0	0	0
FBgn0051206	0	0	0	0	0	0	0
FBgn0051207	0	1	0	0	0	0	0
FBgn0051210	0	0	0	0	0	0	0
FBgn0051211	1290	2321	1006	1077	1832	1063	1211
FBgn0051213	28	46	16	11	41	13	16
FBgn0051215	0	0	0	0	0	0	0
FBgn0051216	1545	2237	835	900	2845	1116	1304
FBgn0051217	80	122	48	59	96	50	38
FBgn0051219	3426	2324	967	1230	4080	1467	1616
FBgn0051220	0	0	0	0	3	0	3
FBgn0051221	6	8	1	2	12	5	4
FBgn0051223	218	335	97	134	316	152	141
FBgn0051224	2615	4522	1622	1696	3635	1931	1940
FBgn0051225	0	1	0	0	0	0	0
FBgn0051226	0	0	0	0	1	0	0
FBgn0051228	0	0	0	0	0	0	0
FBgn0051229	226	377	138	171	336	180	195
FBgn0051230	10	19	3	7	21	6	9
FBgn0051231	6	21	4	7	13	13	7
FBgn0051232	445	779	220	338	688	329	384
FBgn0051233	0	0	0	0	1	0	0
FBgn0051235	1	1	1	2	0	1	0
FBgn0051242	0	0	0	0	0	0	0
FBgn0051244	4	5	1	1	1	1	0
FBgn0051245	0	2	1	0	6	2	0
FBgn0051246	1	1	0	0	0	0	0
FBgn0051248	0	0	2	1	3	0	0
FBgn0051249	317	391	156	177	384	140	166
FBgn0051251	104	217	52	74	199	79	82
FBgn0051253	0	0	0	0	0	0	0
FBgn0051259	10	8	2	7	4	2	3
FBgn0051262	13	40	12	15	28	8	5
FBgn0051265	2	2	0	0	2	0	0
FBgn0051266	2	1	0	0	1	0	0
FBgn0051267	0	2	0	2	0	0	1
FBgn0051268	0	1	0	0	0	0	0
FBgn0051269	0	1	0	0	2	0	0
FBgn0051272	4	6	2	3	7	3	1
FBgn0051274	0	0	0	0	0	2	1
FBgn0051278	88	124	43	47	119	60	54
FBgn0051279	5	4	0	0	5	1	2
FBgn0051281	1	1	0	0	0	0	0
FBgn0051282	0	0	0	0	0	0	0
FBgn0051286	0	0	0	0	0	0	0
FBgn0051287	2	0	1	1	5	0	1
FBgn0051288	4	5	1	0	5	2	2
FBgn0051291	0	1	2	2	2	3	2
FBgn0051292	0	0	0	0	0	0	0
FBgn0051294	1	0	0	0	1	0	0
FBgn0051296	18	35	13	5	40	12	18
FBgn0051300	1	2	0	0	1	1	2
FBgn0051301	737	1111	340	454	983	431	473
FBgn0051302	21	52	23	31	39	39	28
FBgn0051304	698	1426	532	561	1354	728	755
FBgn0051313	16	18	12	19	30	10	9
FBgn0051314	5413	8345	3121	3153	9379	4573	4929
FBgn0051315	0	0	0	0	0	0	0
FBgn0051320	399	604	216	210	680	186	212
FBgn0051321	7	6	5	3	11	1	4
FBgn0051323	4	7	2	2	6	2	3
FBgn0051324	933	1187	548	587	1449	814	824
FBgn0051326	20	53	18	21	27	8	11
FBgn0051327	0	0	0	0	0	0	0
FBgn0051331	0	0	0	0	0	0	0
FBgn0051333	0	0	0	0	0	0	0
FBgn0051334	0	0	0	0	0	0	0
FBgn0051337	937	2078	724	1021	886	428	567
FBgn0051339	0	0	0	0	0	0	0
FBgn0051342	3021	4038	1583	1721	3839	1800	1915
FBgn0051343	0	2	0	0	2	1	2
FBgn0051344	511	580	216	286	523	282	287
FBgn0051345	0	0	0	0	0	0	0
FBgn0051347	15	39	12	13	34	9	12
FBgn0051352	251	559	382	308	762	412	525
FBgn0051353	0	1	2	0	1	0	0
FBgn0051354	0	1	3	3	3	5	2
FBgn0051356	0	0	0	0	0	0	0
FBgn0051357	478	750	278	372	659	334	399
FBgn0051358	0	0	0	0	0	0	0
FBgn0051360	101	87	30	52	230	56	51
FBgn0051361	871	2092	846	840	2714	1311	1397
FBgn0051363	6600	9949	3207	3348	18556	6694	7711
FBgn0051365	493	1011	315	366	784	346	353
FBgn0051367	736	1501	422	484	1029	424	470
FBgn0051368	965	1612	621	629	1686	756	770
FBgn0051370	355	413	201	184	501	128	129
FBgn0051371	1	2	0	1	0	1	0
FBgn0051373	0	1	0	0	0	0	0
FBgn0051374	9	8	13	5	23	13	10
FBgn0051380	0	0	0	0	2	0	1
FBgn0051382	0	0	0	0	0	0	0
FBgn0051383	0	0	0	0	0	0	0
FBgn0051386	0	0	0	0	0	0	0
FBgn0051388	125	241	58	109	188	72	111
FBgn0051389	21	17	16	11	32	17	16
FBgn0051390	247	387	139	148	422	179	168
FBgn0051391	2	5	2	0	5	3	1
FBgn0051392	143	214	77	91	212	102	100
FBgn0051404	1	1	0	1	1	1	0
FBgn0051406	1	0	0	2	1	0	1
FBgn0051407	0	1	0	0	3	0	0
FBgn0051410	0	1	0	1	0	0	1
FBgn0051413	0	0	0	0	0	0	0
FBgn0051414	0	2	0	2	2	2	1
FBgn0051415	16	30	18	15	22	4	12
FBgn0051416	0	0	0	0	5	0	0
FBgn0051418	0	0	0	0	0	0	0
FBgn0051419	0	0	0	0	0	0	0
FBgn0051423	0	0	0	0	0	0	0
FBgn0051424	0	0	0	0	0	0	0
FBgn0051427	0	2	1	1	0	0	0
FBgn0051431	3426	4667	1718	2074	2819	1179	1413
FBgn0051432	0	0	0	0	0	0	0
FBgn0051436	116	208	68	80	252	91	114
FBgn0051437	1	2	0	3	2	1	0
FBgn0051438	0	0	0	0	0	0	0
FBgn0051439	6	14	13	5	6	7	5
FBgn0051441	155	194	70	103	221	100	106
FBgn0051445	78	86	25	27	76	42	37
FBgn0051446	1	4	1	4	10	0	1
FBgn0051450	268	395	124	190	335	156	189
FBgn0051453	813	1229	485	555	1433	682	809
FBgn0051454	9	11	1	2	4	6	1
FBgn0051457	121	242	91	111	223	103	143
FBgn0051459	0	0	0	0	0	0	0
FBgn0051460	294	298	102	164	481	213	233
FBgn0051461	0	0	1	0	0	0	0
FBgn0051462	31	131	55	33	210	112	107
FBgn0051463	0	0	0	1	1	0	0
FBgn0051464	2	0	0	0	3	0	1
FBgn0051465	5	9	2	1	3	1	0
FBgn0051467	38	63	15	26	54	13	18
FBgn0051469	9	3	0	1	10	1	3
FBgn0051471	0	0	0	0	0	0	0
FBgn0051472	40	94	42	39	116	50	60
FBgn0051473	4	3	0	3	1	4	3
FBgn0051475	1	2	0	0	1	1	1
FBgn0051477	31	54	20	22	141	39	40
FBgn0051480	0	0	0	0	0	0	0
FBgn0051481	1	0	0	0	0	0	1
FBgn0051482	0	0	0	0	0	0	0
FBgn0051485	0	0	0	0	0	0	0
FBgn0051491	0	0	0	0	0	0	0
FBgn0051493	0	0	0	0	0	1	1
FBgn0051494	0	1	0	0	0	0	0
FBgn0051495	86	74	18	35	133	56	46
FBgn0051496	0	0	0	0	0	0	0
FBgn0051497	0	0	0	0	0	0	0
FBgn0051498	0	0	0	0	0	0	0
FBgn0051501	0	0	0	0	0	0	0
FBgn0051506	0	1	0	0	0	0	1
FBgn0051510	289	534	151	115	500	113	143
FBgn0051515	0	0	0	0	0	0	0
FBgn0051516	23	32	9	12	23	12	12
FBgn0051518	0	0	0	0	0	0	0
FBgn0051522	842	1408	477	463	1339	590	685
FBgn0051523	7496	10887	3354	3586	6341	2250	2289
FBgn0051524	0	0	0	0	0	0	1
FBgn0051525	53	54	25	20	85	23	22
FBgn0051526	6	13	14	4	24	3	9
FBgn0051528	0	1	2	0	5	3	9
FBgn0051530	2	4	0	0	2	1	3
FBgn0051531	1059	2409	800	808	1944	876	902
FBgn0051533	0	1	0	0	0	0	0
FBgn0051534	790	1600	557	515	1361	600	702
FBgn0051536	3281	6174	2254	2435	4874	2443	2640
FBgn0051538	23	24	9	8	22	8	5
FBgn0051542	0	0	0	0	0	0	0
FBgn0051544	0	0	0	0	0	0	0
FBgn0051546	45	52	23	38	83	45	46
FBgn0051547	11	22	14	10	20	12	6
FBgn0051548	625	693	301	358	554	311	356
FBgn0051549	526	734	319	427	769	520	589
FBgn0051550	1036	2321	899	896	1818	1012	1072
FBgn0051551	8	34	14	12	34	13	7
FBgn0051555	4	9	5	1	29	11	11
FBgn0051556	0	1	1	0	0	0	0
FBgn0051559	4	2	0	0	3	1	0
FBgn0051560	0	0	0	0	1	0	0
FBgn0051561	0	0	0	0	0	0	0
FBgn0051562	0	0	1	0	0	0	0
FBgn0051568	0	3	2	1	5	5	1
FBgn0051569	0	0	0	0	0	0	0
FBgn0051570	0	0	0	0	0	0	0
FBgn0051573	0	0	0	0	0	0	0
FBgn0051575	0	0	0	0	0	0	0
FBgn0051576	0	0	0	0	0	0	0
FBgn0051577	0	0	0	0	0	0	0
FBgn0051578	0	0	0	0	0	1	0
FBgn0051579	0	0	0	0	0	0	0
FBgn0051580	0	0	0	0	2	0	0
FBgn0051583	0	0	0	1	0	0	0
FBgn0051588	0	0	0	0	0	0	0
FBgn0051591	0	0	0	0	0	0	0
FBgn0051600	81	106	53	33	159	49	36
FBgn0051601	1533	2959	655	618	2658	594	647
FBgn0051602	0	0	0	0	0	0	0
FBgn0051603	0	1	0	0	0	0	0
FBgn0051604	0	0	0	0	0	0	0
FBgn0051606	2	3	4	1	9	0	1
FBgn0051607	78	154	88	70	205	88	119
FBgn0051609	0	2	1	1	4	2	0
FBgn0051611	0	0	0	0	0	0	0
FBgn0051612	269	524	136	137	537	170	169
FBgn0051613	0	0	0	0	0	0	0
FBgn0051614	87	78	52	52	210	98	104
FBgn0051615	0	0	0	0	0	0	0
FBgn0051616	0	0	0	0	0	0	0
FBgn0051617	0	0	0	0	0	0	0
FBgn0051618	0	0	0	0	0	0	0
FBgn0051619	4194	6184	2689	2722	6418	3512	3776
FBgn0051624	20	53	17	21	72	20	38
FBgn0051626	0	0	0	0	0	0	0
FBgn0051627	11	35	6	0	23	8	7
FBgn0051630	105	162	61	64	103	50	47
FBgn0051631	0	0	0	0	0	0	0
FBgn0051632	0	0	1	0	0	0	0
FBgn0051633	148	214	61	90	227	58	91
FBgn0051634	10	20	9	11	14	7	15
FBgn0051635	682	1377	516	509	1108	516	525
FBgn0051636	4	9	0	4	5	3	3
FBgn0051637	3635	4656	2078	2259	3490	1791	1876
FBgn0051638	766	1235	511	560	1267	629	662
FBgn0051639	0	0	0	0	0	0	0
FBgn0051641	1503	3565	967	1084	2787	790	928
FBgn0051642	51	71	46	30	294	172	144
FBgn0051643	0	0	0	0	0	1	0
FBgn0051644	1	0	0	0	0	0	0
FBgn0051646	0	0	0	0	0	0	0
FBgn0051647	1	1	0	0	1	0	0
FBgn0051648	303	422	136	172	395	211	222
FBgn0051658	179	344	91	158	400	148	199
FBgn0051659	0	0	0	0	1	0	0
FBgn0051660	9	19	4	6	7	1	4
FBgn0051661	0	3	0	0	2	1	0
FBgn0051663	1	9	3	4	22	12	7
FBgn0051664	1	2	0	1	0	1	0
FBgn0051665	0	1	0	0	1	0	0
FBgn0051668	36	40	18	21	54	19	25
FBgn0051669	0	0	0	0	0	0	0
FBgn0051673	1646	2509	823	1118	2741	1119	1228
FBgn0051674	136	221	72	82	248	100	96
FBgn0051675	33	108	32	37	59	17	19
FBgn0051676	5	7	3	1	4	5	4
FBgn0051677	0	0	0	0	0	0	0
FBgn0051678	3834	6315	2397	2288	5286	2557	2774
FBgn0051679	1	0	1	0	0	0	0
FBgn0051680	1	0	0	1	1	0	0
FBgn0051681	0	1	0	0	0	0	1
FBgn0051682	0	1	0	0	1	0	2
FBgn0051683	0	2	3	3	0	3	5
FBgn0051686	9	4	2	4	9	3	5
FBgn0051687	5	19	16	23	14	12	17
FBgn0051688	968	1543	777	764	1126	752	630
FBgn0051690	1	1	1	1	3	2	1
FBgn0051693	1	1	2	1	4	2	2
FBgn0051694	2088	3288	1238	1483	3103	1433	1506
FBgn0051697	5	11	6	5	13	6	4
FBgn0051698	1	0	0	1	0	0	1
FBgn0051700	0	0	0	0	0	0	0
FBgn0051702	0	0	0	0	0	0	0
FBgn0051703	0	0	0	0	0	0	0
FBgn0051704	0	0	0	0	0	0	0
FBgn0051706	1	2	2	1	0	1	0
FBgn0051708	0	0	0	0	1	0	0
FBgn0051709	0	0	0	0	0	0	0
FBgn0051710	97	223	75	74	194	62	75
FBgn0051712	486	1027	329	416	864	354	398
FBgn0051713	64	139	39	63	125	47	70
FBgn0051715	315	668	141	163	793	147	169
FBgn0051716	2812	4982	1666	1822	4410	1725	1956
FBgn0051717	805	1105	410	502	1132	421	476
FBgn0051718	0	0	0	0	0	0	0
FBgn0051719	9	21	15	5	14	10	10
FBgn0051720	180	266	63	76	305	77	71
FBgn0051721	1	6	3	0	6	4	6
FBgn0051728	0	0	0	1	0	1	1
FBgn0051729	3958	4635	1966	2157	4414	2277	2400
FBgn0051730	0	0	0	0	0	0	0
FBgn0051735	0	0	0	0	0	0	0
FBgn0051739	2911	4693	1595	1718	4012	1747	1854
FBgn0051740	0	0	0	0	0	0	0
FBgn0051741	0	0	0	0	0	0	0
FBgn0051742	0	0	0	0	0	0	0
